id	output
{"address":"0x9038bF470CeE8ca42b433dfD335C210eFbb22E24","chainId":56}	{"name": "SRS", "symbol": "SRS", "decimals": 18}
{"address":"0x53b8f41f027642FCDBdEff331bCa7446FE1D7149","chainId":56}	{"name": "Baby MEME", "symbol": "BABY", "decimals": 18}
{"address":"0x4cba801803E0a7250e6Df4C0967F32E7CE5d4018","chainId":56}	{"name": "Texas Crypto Exchange Traded Fund", "symbol": "TCETF", "decimals": 18}
{"address":"0x37E35213AD70EDA1C6618BDA5abc315e5CC9fAAA","chainId":56}	{"name": "PUMPNDUMP Token", "symbol": "PND", "decimals": 18}
{"address":"0x256ba7E02b039A2d205e75C33A05776f5ec93e05","chainId":56}	{"name": "BULLION TOKEN", "symbol": "BLO", "decimals": 18}
{"address":"0x659fc7079D5C34BB8fC65ec17bDd766dfbe4594C","chainId":56}	{"name": "Bullion USD", "symbol": "blUSD", "decimals": 9}
{"address":"0x88568eF7bFbff074e29A178628769aDEA8861D27","chainId":56}	{"name": "BoomMeme", "symbol": "BMEME", "decimals": 18}
{"address":"0x0F93838A713D2B44e886a3c8f26a3cB9B7e0A383","chainId":56}	{"name": "BNB", "symbol": "BNB", "decimals": 18}
{"address":"0xcfC75940Bf0e519C57417664D1315Ee1952844EE","chainId":56}	{"name": "M69M", "symbol": "M69M", "decimals": 18}
{"address":"0x877a20982AEC93e56CA7772F812BAc6953F044a0","chainId":56}	{"name": "ALABAI", "symbol": "AAA", "decimals": 18}
{"address":"0x2842b5EcFC378A93FdF0f131F50D010C2477a28C","chainId":56}	{"name": "inTOKENF", "symbol": "inTOKENF", "decimals": 18}
{"address":"0xEe72027058D55251BD296F8DBEcD64859a9B7777","chainId":56}	{"name": "ECO", "symbol": "ECO", "decimals": 18}
{"address":"0xa7b9E5B05bFeA498fBc4b326E9AFb3181C67c704","chainId":56}	{"name": "BITCOIN COSM", "symbol": "BTCC", "decimals": 18}
{"address":"0x660e259C4f7F28BfDD8dAC5D5CdacE8BbF276FF4","chainId":56}	{"name": "CONFINAMENTO TOKEN", "symbol": "CNT", "decimals": 18}
{"address":"0xe9DAC855D1b8C0E2a1cF2a2D67cfd937A00502ec","chainId":56}	{"name": "GMBot", "symbol": "GMBT", "decimals": 18}
{"address":"0xa59273F26A8654057c3411121c91E5B77aa706a5","chainId":56}	{"name": "kenio", "symbol": "KEN", "decimals": 8}
{"address":"0x0Ce76De8f76f8c9C62BF07094d9468cE5A3283a7","chainId":56}	{"name": "谢玉胜你马勒戈壁", "symbol": "谢玉胜你马勒戈壁", "decimals": 18}
{"address":"0x0d069C67Fe3ef2F0ca3b87b29DDD1fD85D76dE57","chainId":56}	{"name": "BTG", "symbol": "BTG", "decimals": 18}
{"address":"0x3B9A7331F84B4F5C569C98Fd1fc43cc0dF427011","chainId":56}	{"name": "Diamond Token Test B", "symbol": "DNTTB", "decimals": 8}
{"address":"0x106c91c7834365161934b8C9eDBdf06b738D17f7","chainId":56}	{"name": "USDTe", "symbol": "USDTE", "decimals": 18}
{"address":"0xFfFA067cF6E9F37a7796f3059b29F4a60d666666","chainId":56}	{"name": "XJG2.0", "symbol": "XJG2.0", "decimals": 18}
{"address":"0x5DE66908e8f4351Ce46DE985B313D3C42306d064","chainId":56}	{"name": "Bizna", "symbol": "BZN", "decimals": 18}
{"address":"0x053F67f1D69962345F00B818C46fBEeBD1471F03","chainId":56}	{"name": "CH", "symbol": "CH", "decimals": 18}
{"address":"0x2Ae870aF9fBC4919bF759D2f33658Ae59e6338a9","chainId":56}	{"name": "SonicUltronGandalfMuskAlladinInu", "symbol": "SUGMA", "decimals": 18}
{"address":"0x449389942F4e1B622Ad44F1ceEB50e724736b768","chainId":56}	{"name": "ZAREX", "symbol": "ZARX", "decimals": 18}
{"address":"0xcD1B51b87a8a7137D6421bA5A976225187a26777","chainId":56}	{"name": "LSD", "symbol": "LSD", "decimals": 18}
{"address":"0x0565805CA3A4105FAEE51983b0bD8ffB5ce1455C","chainId":56}	{"name": "BlockchainSpace [via ChainPort.io]", "symbol": "GUILD", "decimals": 18}
{"address":"0xCA13b68c28551e0CaaAa7174b0b40521aC877a0f","chainId":56}	{"name": "RAPTOR", "symbol": "RPR", "decimals": 18}
{"address":"0x19CE34b13b760A6986256258Ab3bE21D8c38A2f9","chainId":56}	{"name": "A3", "symbol": "A3", "decimals": 18}
{"address":"0x8FdECe69348Ee8b476d57382Ec650d4B1DCc87Bb","chainId":56}	{"name": "U3", "symbol": "U3", "decimals": 18}
{"address":"0x1ddC94057BE237faafd4b49Cd59bfAE8741206C6","chainId":56}	{"name": "U4", "symbol": "U4", "decimals": 18}
{"address":"0xBE00d241fDd377874dc1EE27d573E69a5605f799","chainId":56}	{"name": "A4", "symbol": "A4", "decimals": 18}
{"address":"0xC16F8c0Dee8E8230f3a3C8a5235cC14939af3dd6","chainId":56}	{"name": "Free Cash", "symbol": "FCH", "decimals": 18}
{"address":"0x2E69F6aaB487bc5895705bB719F323bFe328107B","chainId":56}	{"name": "Your Coin", "symbol": "Your", "decimals": 5}
{"address":"0xA2464C9DcD57e799f8eF7c08FeAE4705241160bC","chainId":56}	{"name": "A5", "symbol": "A5", "decimals": 18}
{"address":"0xa5C34CAa22832BDbDBcE3156217E442817e965c5","chainId":56}	{"name": "U5", "symbol": "U5", "decimals": 18}
{"address":"0x8D1BaBC51EEDb989f7fC22062A02c990Bb2994B2","chainId":56}	{"name": "Messi Ballon Dor Coin", "symbol": "BALLON8", "decimals": 18}
{"address":"0x29A5d06e8a59854c461CAb2dCDC4d20D7531B7Cf","chainId":56}	{"name": "TRB", "symbol": "TRB", "decimals": 18}
{"address":"0x83239dA75c66C87f6eAD3d64DE9E6f0a50b02aA6","chainId":56}	{"name": "Layer3 Token", "symbol": "L3", "decimals": 18}
{"address":"0x9B3B907Afe8B49a0e3a4CDADD48a784358DE2d87","chainId":56}	{"name": "Yupoy Logas", "symbol": "YLS", "decimals": 18}
{"address":"0x696AbFB9b662E6545BE8eEC16c31cb4B891F3C2e","chainId":56}	{"name": "SECOND LIFE", "symbol": "2LIFE", "decimals": 18}
{"address":"0xCe2F669736f664F3F45c1d6fF8a9e5405CB0c9ea","chainId":56}	{"name": "United States Dollar Liquefied Natural Gas Token", "symbol": "USDLNG", "decimals": 18}
{"address":"0xEe17e8438070DB50A766C414e2905ca40Ed84632","chainId":56}	{"name": "MiniHallo", "symbol": "MINIHALLO", "decimals": 18}
{"address":"0x9F1A15CFF8051d4C2De6d743960b79c34549D91e","chainId":56}	{"name": "Texas Global Cryptocurrency Hedge Fund", "symbol": "TGCHF", "decimals": 18}
{"address":"0xA47075c1Df3200cC0f352315Cb7b7695ABDa158f","chainId":56}	{"name": "YESPAG", "symbol": "YES", "decimals": 8}
{"address":"0xE64E30276C2F826FEbd3784958d6Da7B55DfbaD3","chainId":56}	{"name": "SwftCoin", "symbol": "SWFTC", "decimals": 18}
{"address":"0x19B5CACDfCAbd04FfAED0a058d1B9B92F651c599","chainId":56}	{"name": "LNWK", "symbol": "LNWK", "decimals": 18}
{"address":"0x6730f7A6BbB7b9C8e60843948f7FEB4B6a17B7F7","chainId":56}	{"name": "Seed.Photo", "symbol": "SEED", "decimals": 18}
{"address":"0xda47Ba3A9F1DCb61C057Efe1e5d6b6654241c3Dd","chainId":56}	{"name": "Bretton Woods digital Gold", "symbol": "BWG", "decimals": 18}
{"address":"0x4a3fC33A86d0Fd7f4A5cf9d6139630BD9f9a6696","chainId":56}	{"name": "TIA2.0", "symbol": "tia2.0", "decimals": 18}
{"address":"0x4E12E5b3E298857FB81B57fF60EEa5cd8Bfa1ad2","chainId":56}	{"name": "Rome Empire token", "symbol": "ROEM", "decimals": 18}
{"address":"0x86b43617b40D3AA6d07AE7a97D64F0798212a43A","chainId":56}	{"name": "VOLT Token", "symbol": "VOLT", "decimals": 8}
{"address":"0x2C57dA891f08ff7240C3ac53F2211bA29f4F7c78","chainId":56}	{"name": "GUSD", "symbol": "GUSD", "decimals": 18}
{"address":"0xCf498b346443f0DBF071Ebf36bbB328992603782","chainId":56}	{"name": "GaryShorts Coin", "symbol": "GSC", "decimals": 18}
{"address":"0x07829e84f18B5C0f98C11d6D21Ff4F7EE0599B2C","chainId":56}	{"name": "AA Coin", "symbol": "AA", "decimals": 9}
{"address":"0x19390BA9f15690d672e928524754E2ecaDcF5f2F","chainId":56}	{"name": "Zerion", "symbol": "ZER", "decimals": 18}
{"address":"0xA3C448B3f7198299c25E8f5007192F0E4A103a60","chainId":56}	{"name": "ZP", "symbol": "ZP", "decimals": 18}
{"address":"0xdeC9A8cF7e3702eE45bDbB9Ca3BF1639986e810b","chainId":56}	{"name": "BabyLong", "symbol": "Babylong", "decimals": 9}
{"address":"0x0b47A1573C9cf604619a56024ed275064B1f0217","chainId":56}	{"name": "AIMEME TOKEN", "symbol": "AIMEME", "decimals": 18}
{"address":"0xef070f5c9eb5998b0FEed9174Cff8e87F56e73b5","chainId":56}	{"name": "Klubcoin", "symbol": "KLUB", "decimals": 18}
{"address":"0x29909240dBB6F92F2c9E48F47a0Af5435D340b0d","chainId":56}	{"name": "OsmiumGld", "symbol": "OG", "decimals": 9}
{"address":"0x15d02D74b44A0d859360d11E11d39aD473aEBfDd","chainId":56}	{"name": "Crypto Agrope", "symbol": "Grope", "decimals": 18}
{"address":"0x43F405b8Fd0690C8236001a88DE48401b456d31d","chainId":56}	{"name": "BRICSGOLD", "symbol": "BRICSGOLD", "decimals": 18}
{"address":"0xdAa64420e769fae36CCaA78e26024FE9f583e9D8","chainId":56}	{"name": "HowInu", "symbol": "HOW", "decimals": 18}
{"address":"0x142C5F1dc74AFc793FD576d195144901a1200fdA","chainId":56}	{"name": "atrix", "symbol": "ATX", "decimals": 18}
{"address":"0xfFE34753D0e7D5E9687cD08d13693c3FE5238A82","chainId":56}	{"name": "TIA2.0", "symbol": "TIA2.0", "decimals": 18}
{"address":"0x5DA1117CeB70c1B0eEd200Ce3f99Dd02B89078cd","chainId":56}	{"name": "KAXY", "symbol": "KXY", "decimals": 9}
{"address":"0x9e0600F1Ec7e5f33a666bEfB1c4108068373b7fF","chainId":56}	{"name": "XSocial", "symbol": "XSC", "decimals": 18}
{"address":"0xd74F28c6E0E2c09881Ef2d9445F158833c174775","chainId":56}	{"name": "3913 token", "symbol": "3913", "decimals": 18}
{"address":"0x3c3cB499a4b8505EB48b9A1FEe0B11baC8A5636A","chainId":56}	{"name": "XRGold", "symbol": "XRG", "decimals": 18}
{"address":"0x0eBCAd6923eAEa5f019750B74B1ef61E3Ee68F85","chainId":56}	{"name": "SafeKaren", "symbol": "SafeKaren", "decimals": 9}
{"address":"0x0b7D36F1743d52000BD54927e912e42527fa506B","chainId":56}	{"name": "7", "symbol": "7", "decimals": 10}
{"address":"0xdD2027fcA129005B6255295ceB7e281365e50B0e","chainId":56}	{"name": "PintoToken", "symbol": "PTTO", "decimals": 18}
{"address":"0xa6E3087fc77844Fd7a8522C526F0Cf1f6F203901","chainId":56}	{"name": "Metaverse", "symbol": "Me", "decimals": 18}
{"address":"0xb025F84526574663Fe607dbf7d04aB67bb58F748","chainId":56}	{"name": "Funny Flame Coin", "symbol": "FFL", "decimals": 9}
{"address":"0xd4927872510d95c26c60ec39C5Eac97d2B34ef26","chainId":56}	{"name": "Binance-Peg BSC-USD", "symbol": "BSC-USD", "decimals": 18}
{"address":"0x06C9303D9d56D137a61c01fE6ed73b0AFA7CD67E","chainId":56}	{"name": "Absurdcoin", "symbol": "Absurdcoin", "decimals": 18}
{"address":"0xF1429BC92B6D8b7D6fad2eE3c83A9D39e38F5DA0","chainId":56}	{"name": "Cnmcoin", "symbol": "CNM", "decimals": 18}
{"address":"0x8E3668714733CCbAA6198E010aC726EEB010DCaf","chainId":56}	{"name": "Ethereum Mega Community", "symbol": "EMC", "decimals": 18}
{"address":"0x50473a65ef29BEA7B954F07cA0C92dc2a9a7d936","chainId":56}	{"name": "Xahau Network", "symbol": "XAH", "decimals": 18}
{"address":"0xe98245A2017C6bAf3c8617BB240145Ce5c8cb732","chainId":56}	{"name": "JE", "symbol": "JE", "decimals": 18}
{"address":"0x235Bbc0A742Ba2B13D01c6BfccEaAFA395211727","chainId":56}	{"name": "CAVALIERINU", "symbol": "CAV", "decimals": 18}
{"address":"0xA5143bf29A0FD5D14CFD2f06228983b30C9cD2fB","chainId":56}	{"name": "404Coin", "symbol": "NTF", "decimals": 16}
{"address":"0x09B697EF6A926c78aCEcB3a2986CFc0153fA18D7","chainId":56}	{"name": "SuperB", "symbol": "SUP", "decimals": 18}
{"address":"0x4e0f23467481D88E355f5E6FA7F976920475Ed3c","chainId":56}	{"name": "Ucex", "symbol": "UC", "decimals": 18}
{"address":"0x71c8bf59862c4a79b8Cce82fc8Fd60c2972D536b","chainId":56}	{"name": "SatoshiNakamotoBrianArmstrongChangpengZhaoVitalikButerin", "symbol": "DragonBallZ", "decimals": 18}
{"address":"0xc4EdA7a1539EFaF260505612db2fCA6A73808F16","chainId":56}	{"name": "PRBOT COIN", "symbol": "PRC", "decimals": 10}
{"address":"0x4B328a5CaBC00EdA3828fFEB8fA1e9CE6deB7e60","chainId":56}	{"name": "WORLD PLAY", "symbol": "WDP", "decimals": 18}
{"address":"0xCd583e02eA86b4b8244cc7A29DA31D90bB974c9e","chainId":56}	{"name": "XFROG INU", "symbol": "XFROG", "decimals": 9}
{"address":"0xccECc5967Fe465D7A7643749026BB15379390c7d","chainId":56}	{"name": "Tanci Token", "symbol": "TNCI", "decimals": 18}
{"address":"0xbdDf7389bD334e74fc7F3a9af9F11AE8c61d0B21","chainId":56}	{"name": "FarmCoin", "symbol": "FC", "decimals": 18}
{"address":"0xA7Be389F4939102597E81E76362caDe4A0AE3Eab","chainId":56}	{"name": "FLG", "symbol": "FLG", "decimals": 18}
{"address":"0x1998DCB73778d7dB3D4a1Ee1169e18Ea40Fec9F6","chainId":56}	{"name": "AI ORACLE", "symbol": "AIOR", "decimals": 18}
{"address":"0xc10358f062663448a3489fC258139944534592ac","chainId":56}	{"name": "Blockchain Monster Coin", "symbol": "BCMC", "decimals": 18}
{"address":"0xcddf8eb695396fBca4A2935c6f53555b14536330","chainId":56}	{"name": "Testing", "symbol": "Test", "decimals": 18}
{"address":"0x1Db4FA16aff0f8C63374b379e7769F56207e05C0","chainId":56}	{"name": "Diamond Token Test C", "symbol": "DNTTC", "decimals": 8}
{"address":"0x6066501b93677A68e7a9205E5b401dA7B63696C1","chainId":56}	{"name": "Chicken", "symbol": "NUGGETS", "decimals": 18}
{"address":"0x4927dC45bC8BbF2D3361a03d9BD7da7e20859385","chainId":56}	{"name": "NFTGAL", "symbol": "NFTGAL", "decimals": 18}
{"address":"0xF96A6ea0260Ea29d8d3d641155A231C000E3FA0A","chainId":56}	{"name": "CryptoCanvas", "symbol": "CryptoCanvas", "decimals": 9}
{"address":"0x87FfC1168DF9578949318B346B27382889E354A2","chainId":56}	{"name": "BROX Token", "symbol": "BROX", "decimals": 18}
{"address":"0x2EB215604dd6Df6F82556BDaC5dD4b6f3E7E545b","chainId":56}	{"name": "United States Dollar GBP Stablecoin", "symbol": "USDGBP", "decimals": 18}
{"address":"0x2618D469877d0C5f24c587540FF5Aefb34bFdeD5","chainId":56}	{"name": "United States Dollar BRICS Stablecoin", "symbol": "USDBRICS", "decimals": 18}
{"address":"0xdB891244952B4E949fB1d145C7DC6994c2fDaef7","chainId":56}	{"name": "United States Dollar RUSX Stablecoin", "symbol": "USDRUSX", "decimals": 18}
{"address":"0x9D2A65Eb5ACCC0C1971DD3Fb769Bb4525e129c83","chainId":56}	{"name": "Fuck Hamas", "symbol": "FuckHamas", "decimals": 18}
{"address":"0x9979e9Aec72f7524b4E1b9C82e403B80590DE7C8","chainId":56}	{"name": "Do NOT Buy", "symbol": "BUY", "decimals": 18}
{"address":"0x28f190cB19c371A198430eAFA79e9bcA3C7a50EA","chainId":56}	{"name": "Vhome", "symbol": "VHT", "decimals": 8}
{"address":"0x29D00fA820f7a3c6063f7e37cd580b479A333333","chainId":56}	{"name": "DNH", "symbol": "DNH", "decimals": 18}
{"address":"0xAc66fb49759D5cB644D2527f3053A75766467fe9","chainId":56}	{"name": "Ledger", "symbol": "LDG", "decimals": 18}
{"address":"0x9e073AA674510c631b584b4671951Ec7c25bCCB9","chainId":56}	{"name": "Counter", "symbol": "CZS", "decimals": 18}
{"address":"0xb625AE36e19536055B44eB6F0B881360f2Fb7B3D","chainId":56}	{"name": "Saytama", "symbol": "OPM", "decimals": 18}
{"address":"0xfE826cD0b50974c0eC404E83443f1e1A0697A1C6","chainId":56}	{"name": "Battle of the Titans", "symbol": "BOTT", "decimals": 18}
{"address":"0xc2F52cdfc722DF83eD45c2F20173737C12Be583c","chainId":56}	{"name": "MEMECOIN", "symbol": "MEMECOIN", "decimals": 18}
{"address":"0xbB21c4A6257f3306d0458E92aD0FE583AD0cE858","chainId":56}	{"name": "Crypto Pesos", "symbol": "CryptoPesos", "decimals": 18}
{"address":"0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5","chainId":56}	{"name": "SafeMoon", "symbol": "SFM", "decimals": 9}
{"address":"0x3f24df7230d397B4C4AaB5E2eF212E6f1b10343c","chainId":56}	{"name": "LadyLuck", "symbol": "LadyLuck", "decimals": 18}
{"address":"0x1D23deF3EEDc8b7300a30018EF0537c1e2b42217","chainId":56}	{"name": "GUILTY ON ALL SEVEN COUNTS", "symbol": "RIPBOZO", "decimals": 18}
{"address":"0xAe589D73837602a11B26235a590D4962d11f4706","chainId":56}	{"name": "Kurdish Coin", "symbol": "KRDC", "decimals": 18}
{"address":"0xE9560d6AE1B7Ab0eE8994FAf40AA86562bF66653","chainId":56}	{"name": "DIABLO", "symbol": "DIABLO", "decimals": 18}
{"address":"0x9646eA63Fcf303e95c6e3F3c9C9fD6dEA5918098","chainId":56}	{"name": "NoSafemoon", "symbol": "UnsafeMoon", "decimals": 18}
{"address":"0x70E83b703e79aA3b178997E740b979E054a8BcE9","chainId":56}	{"name": "FutureEthereum", "symbol": "FETH", "decimals": 18}
{"address":"0x1e6AECB190C9A609B7cf2B53F5655eE3eAb55195","chainId":56}	{"name": "TeraCoin", "symbol": "TeraCoin", "decimals": 18}
{"address":"0xeCaB5A7B6467Cf265Dd089EE238f288cb237AD6E","chainId":56}	{"name": "NFT xCoin Global", "symbol": "NFTx", "decimals": 6}
{"address":"0xCb0dE3b166635ca7f250DC35c4D1C02B7426E14E","chainId":56}	{"name": "Liquefied Natural Gas", "symbol": "LNG", "decimals": 18}
{"address":"0x4106c164E33fE4Ee152Bfd226acc5C53b1883716","chainId":56}	{"name": "WIXI Token", "symbol": "WIXI", "decimals": 18}
{"address":"0x265969c618E3ea53B97261c8106dF08BCE8BEC8F","chainId":56}	{"name": "KuwaOracleV2", "symbol": "KUOR2", "decimals": 18}
{"address":"0x827d90eD831Fdbd925e212fbbe7D6e12f2101c41","chainId":56}	{"name": "WAIFUCRAFT", "symbol": "MINEBOOB", "decimals": 18}
{"address":"0xd51a32BB9f75b75c59b84e25A83c78e094670D03","chainId":56}	{"name": "BCW", "symbol": "BCW", "decimals": 10}
{"address":"0x4363418E9601682e3D01F29B3f5Dd80A82F868A2","chainId":56}	{"name": "CONET COIN", "symbol": "CNT", "decimals": 18}
{"address":"0xC7160b1B00eA685BD1148aaF241463cdfcf69f74","chainId":56}	{"name": "XAI Corp", "symbol": "XAI", "decimals": 18}
{"address":"0xCcfA80195152222c32C1789E4BB59f2bbA9cc719","chainId":56}	{"name": "Denebakalim", "symbol": "DBK", "decimals": 18}
{"address":"0xD49b674FcD88E5F6e7FC8d259a1E8041e4E5F833","chainId":56}	{"name": "CookPress", "symbol": "CKPERS", "decimals": 18}
{"address":"0x64DCF6916E5E6284D6F70453378f8800407a9e31","chainId":56}	{"name": "DO NOT BUY, THIS IS A PRIVATE TEST", "symbol": "DO-NOT-BUY", "decimals": 14}
{"address":"0x02210CcF0Ed27a26977E85528312E5BD53cE9960","chainId":56}	{"name": "Digital BDT", "symbol": "DBDT", "decimals": 18}
{"address":"0xc026d8dd03A307C3cC4723e2965a48bcdb5995AF","chainId":56}	{"name": "GasHero", "symbol": "GasHero", "decimals": 18}
{"address":"0xABE3Aa1f69c0d5F68075c21b56990926D809D3a6","chainId":56}	{"name": "Thang lon meo scam 5u cua tao dmm", "symbol": "Meoz", "decimals": 18}
{"address":"0x62b112edAec9b5D9Ec6003D007F28C75323576F5","chainId":56}	{"name": "Kryptou Finance", "symbol": "KRY", "decimals": 9}
{"address":"0x294AB47D0fd2aE56111eb0E2c618B41236a31D72","chainId":56}	{"name": "RONE", "symbol": "RONE", "decimals": 18}
{"address":"0xD64BC463523419D6C60922f75eF56a423B2fA029","chainId":56}	{"name": "Elon xAI", "symbol": "XAI", "decimals": 18}
{"address":"0xFA53E5Cb974ca37506Fd84Ef4ea429Cb8DDeB1b4","chainId":56}	{"name": "CZ Token", "symbol": "CZ", "decimals": 9}
{"address":"0x5BDa766D208f3128330b90E6Aa94a61b300880cB","chainId":56}	{"name": "Memecoin", "symbol": "MEME", "decimals": 10}
{"address":"0x8a56Ed0fD62F53B2b66398ab899297aAE57DFdaE","chainId":56}	{"name": "ZANGold", "symbol": "ZAN", "decimals": 18}
{"address":"0x66C0c23c9729c150E455510559631aDb13845596","chainId":56}	{"name": "Tether USD", "symbol": "USDT", "decimals": 18}
{"address":"0xb628f000d01B3BA21680F0263A0E252115e3E280","chainId":56}	{"name": "investors meta clinik", "symbol": "IMC", "decimals": 9}
{"address":"0x767a262Cb5DF910932c5630cfA20B8F128c8Cef9","chainId":56}	{"name": "Free Palestine", "symbol": "FPS", "decimals": 18}
{"address":"0x5248775566cB4ed2F94400fB157aF7dd929DFD38","chainId":56}	{"name": "Lambo", "symbol": "LMBO", "decimals": 9}
{"address":"0x7DAc25b1A665e1c70F25F1fC37d88C99274984ed","chainId":56}	{"name": "Shibnobi", "symbol": "SHINJA", "decimals": 9}
{"address":"0x36db89Ee9ba935427783744e7b62c828c09d519c","chainId":56}	{"name": "Complete", "symbol": "XPSD", "decimals": 18}
{"address":"0x2f00c3f826fca4Aa2008bB2f92858039fA72594B","chainId":56}	{"name": "Abu Obaida", "symbol": "ABU", "decimals": 18}
{"address":"0xC4bcbE54dE5d2dD67E27b78F74bd6076Ef83dE16","chainId":56}	{"name": "sdfsfed", "symbol": "dfs", "decimals": 18}
{"address":"0xe18762d91834F37a30Cc9520bB09b556Daf29837","chainId":56}	{"name": "Diem", "symbol": "DIEM", "decimals": 18}
{"address":"0x5DE262FE7133ED85B68a03923F03515339E12a9c","chainId":56}	{"name": "AIMUSK", "symbol": "AIMUSK", "decimals": 18}
{"address":"0x9812A34a8890D020cC1E26656Ce1A643bD367149","chainId":56}	{"name": "TESTOKENE", "symbol": "TEST", "decimals": 18}
{"address":"0x23298F6095F0A79c2B51865d3188486b2C607f2B","chainId":56}	{"name": "Read Long", "symbol": "RLG", "decimals": 18}
{"address":"0x57A041aDd0aFCDC8526DD49a4cED9D4762e42Db1","chainId":56}	{"name": "Bellingham", "symbol": "BLG", "decimals": 18}
{"address":"0xa4742e7Eb1B66791562A0516AE9b5F55A05afDDd","chainId":56}	{"name": "Test Token", "symbol": "TEST", "decimals": 9}
{"address":"0xF3481595Bd8959613c6D90B4183c8dbb719a178C","chainId":56}	{"name": "BitCoin US Dollar", "symbol": "BTCUS", "decimals": 9}
{"address":"0x1689fA4405Ef69A4Ee57b67D200AF6c16e41F0B8","chainId":56}	{"name": "XEOS", "symbol": "XEOS", "decimals": 18}
{"address":"0x9573c88aE3e37508f87649f87c4dd5373C9F31e0","chainId":56}	{"name": "Monsta Infinite Token", "symbol": "MONI", "decimals": 18}
{"address":"0xeaB32a747001405D3637cCC2DE8d7a2C98A9cF52","chainId":56}	{"name": "LIRAS", "symbol": "LIRAS", "decimals": 18}
{"address":"0xBf8bAb33600D5BCA18e4464e34C2a8d532031f5C","chainId":56}	{"name": "OZONE", "symbol": "OZONE", "decimals": 18}
{"address":"0x57467237F68bC14647825917c4c30EdE4d097b6d","chainId":56}	{"name": "TESTME", "symbol": "TEST", "decimals": 18}
{"address":"0x4190b57ed97600ca62183848fd81C3DF4351F45B","chainId":56}	{"name": "COUNTER-FRAUD", "symbol": "NOSCAM", "decimals": 9}
{"address":"0xC691cEb3D636aBE7c4e7535c56a817B5aaBd4960","chainId":56}	{"name": "AI Infinity", "symbol": "AI", "decimals": 18}
{"address":"0xB9d35811424600fa9E8cD62A0471fBd025131cb8","chainId":56}	{"name": "YES WORLD", "symbol": "YES", "decimals": 18}
{"address":"0xe2Ac96561eD8298F87cf0899Ac0Ec27309F2CA85","chainId":56}	{"name": "Privilegium", "symbol": "PLM", "decimals": 9}
{"address":"0xfC53dC980bD47d2B395c1adD35E35B9A2bc5c978","chainId":56}	{"name": "BUSD Token", "symbol": "BUSD", "decimals": 18}
{"address":"0x62C88200c2E1Cef0bA64a9D4D719AEd5A0eEFC77","chainId":56}	{"name": "GRONK.ID", "symbol": "GRONK.ID", "decimals": 18}
